id_abbonamento,durata,costo,tipo,id_sottoscrizione,data_inizio,data_fine,FK_Utente,FK_Abbonamento,id_utente,username,email,lingua,nome,sesso,data_di_nascita,indirizzo,tfa,steamid,FK_Statistiche
13,1,9.99,premium,1763,2017-02-06,2017-08-06,5629,13,5629,Hortense_Dooley,Aniya89@gmail.com,en,Judd Stokes,m,1994-11-21,162 Shakira Burg,1,1:1:73181539,5090
1,1,5.99,CSGO,1764,2018-06-01,2018-07-01,15514,1,15514,Amir91,Porter.Howell74@yahoo.com,pl,Milton Effertz,m,1977-02-12,57392 Miller Plains,0,0:0:86868825,22343
7,6,29.94,PUBG,1765,2017-11-02,2018-05-02,11811,7,11811,Marcia4,Sibyl.Lehner@yahoo.com,en_BORK,Arvel Bruen,m,1982-11-16,1166 Katelynn Lodge,1,0:0:33571355,6965
4,12,39.99,CSGO,1766,2018-09-12,2018-12-12,5059,4,5059,Demond_Gibson47,Sonny.Hodkiewicz@hotmail.com,ko,Wilburn Lehner,m,1998-02-11,77625 Bashirian Row,1,0:0:57748456,20358
1,1,5.99,CSGO,1767,2016-07-22,2017-01-22,1341,1,1341,Gwen_Parisian,Mattie.Mraz@gmail.com,en_IE,Joseph Legros,m,1987-08-06,171 Garland Fall,1,1:1:86802655,569
2,3,17.97,CSGO,1769,2017-10-22,2017-11-22,4683,2,4683,Duncan38,Donavon.Schumm23@yahoo.com,en_au_ocker,Colleen Cummings,f,1974-10-08,89762 Hirthe Motorway,0,0:0:71014788,1969
1,1,5.99,CSGO,1770,2018-08-22,2019-08-22,13172,1,13172,Kamille_Zboncak95,Mavis11@hotmail.com,it,Lexi Weissnat,f,1961-03-07,152 Caleigh Plaza,1,0:0:50545913,20422
7,6,29.94,PUBG,1772,2016-10-10,2017-04-10,4804,7,4804,Alf18,Earline44@gmail.com,fr_CA,Adella Mraz,f,1988-11-24,1518 Blanda Roads,0,0:0:102100127,4346
4,12,39.99,CSGO,1774,2016-05-02,2016-08-02,6384,4,6384,Brandi.Wehner,Grace41@gmail.com,ru,Robb Hackett,f,1962-10-07,95726 Fred Mount,0,0:0:42831281,17802
4,12,39.99,CSGO,1776,2017-05-03,2017-08-03,6933,4,6933,Anabel.Dickens,Tremayne.Kilback@hotmail.com,de,Sebastian Gerhold,f,1984-07-22,65355 Karl Manor,1,1:1:80127495,17627
1,1,5.99,CSGO,1777,2016-05-05,2016-06-05,16384,1,16384,Juvenal2,Lue96@gmail.com,uk,Hershel Walker,m,1997-02-12,834 Graham Landing,0,1:1:98830328,22968
1,1,5.99,CSGO,1778,2018-11-11,2019-11-11,4685,1,4685,Emely66,Holden_Jerde@hotmail.com,zh_TW,Sasha Douglas,f,1997-03-23,2963 Kessler Pines,1,1:1:37059731,1179
1,1,5.99,CSGO,1779,2018-05-17,2018-08-17,8586,1,8586,Lupe72,Alphonso63@yahoo.com,de_CH,Jasen Leuschke,m,1996-04-15,671 Reilly Keys,1,1:1:21751555,14005
3,6,29.94,CSGO,1780,2016-09-28,2016-10-28,1979,3,1979,Mathias.Hamill,Anika_Luettgen0@hotmail.com,en_GB,Clifford Flatley,f,1998-09-18,94957 Beer Station,1,1:1:20324884,4563
13,1,9.99,premium,1782,2017-08-14,2018-08-14,13060,13,13060,Leonor41,Geovany_Kihn43@gmail.com,vi,Janelle Kutch,f,1961-12-09,59118 Schuppe Fork,1,1:1:34814173,14615
4,12,39.99,CSGO,1783,2016-00-22,2016-01-22,11410,4,11410,Cloyd.Ullrich,Kelsi.VonRueden25@hotmail.com,es,Felipa Kutch,f,1989-04-03,85285 O'Hara Village,0,0:0:94108411,19846
3,6,29.94,CSGO,1784,2017-09-29,2017-10-29,4719,3,4719,Laurianne.Schiller,Bailey_Roberts@hotmail.com,en_au_ocker,Major Reilly,m,1985-09-14,95785 Anita Plains,0,0:0:57720776,3646
7,6,29.94,PUBG,1785,2018-05-11,2018-11-11,16041,7,16041,Virgie27,Khalid.Bauch@yahoo.com,fa,Diana Towne,m,1982-04-07,5729 Kozey Mount,1,0:0:76427274,5277
7,6,29.94,PUBG,1787,2016-03-27,2016-09-27,5662,7,5662,Shanel_Kirlin11,Scottie45@gmail.com,en_au_ocker,Esmeralda Ritchie,f,1973-08-01,7143 Kirlin Field,1,1:1:49859897,24075
13,1,9.99,premium,1789,2017-03-13,2017-09-13,16857,13,16857,Reagan_Rohan80,Sherwood.Thiel10@gmail.com,sv,Lavinia Runte,f,1999-06-25,98530 Renner Courts,0,1:1:51137790,21490
13,1,9.99,premium,1790,2017-02-19,2018-02-19,689,13,689,Amani39,Conrad_Jacobson@yahoo.com,id_ID,Hermann Cole,f,1971-01-11,9540 Gaylord Fall,0,1:1:88556511,1233
13,1,9.99,premium,1792,2016-02-15,2017-02-15,3844,13,3844,Freeman.Upton3,Ross.Wehner@gmail.com,nb_NO,Jackie Schamberger,f,1965-11-16,0686 Fredy Stravenue,0,1:1:37129014,2385
1,1,5.99,CSGO,1793,2018-11-03,2018-12-03,2951,1,2951,Delmer.Schumm,Loren_Lowe86@yahoo.com,de_AT,Tia Watsica,f,1980-10-16,115 Gislason Estate,1,0:0:28146544,4946
1,1,5.99,CSGO,1794,2018-01-09,2018-02-09,8948,1,8948,Rosario17,Mathias.Aufderhar40@gmail.com,fr_CA,Nichole Lang,f,1993-02-12,333 Camilla Court,0,1:1:21423157,5010
7,6,29.94,PUBG,1795,2017-05-01,2017-11-01,5467,7,5467,Eugene_Ziemann61,Rosetta84@gmail.com,de_CH,Selina Walter,f,1992-01-24,8364 Johnathon Place,0,1:1:101690345,18347
13,1,9.99,premium,1796,2016-05-08,2016-11-08,11480,13,11480,Vern_Kessler82,Garrison_Waelchi22@yahoo.com,ja,Velma Kilback,f,1961-10-13,86973 Runolfsson Turnpike,1,1:1:76818452,22569
7,6,29.94,PUBG,1797,2016-00-25,2016-06-25,15583,7,15583,Dan_Steuber42,Narciso.Schmeler@yahoo.com,sv,Kevin McDermott,f,1973-10-06,885 Laurence Course,1,0:0:74190044,12021
1,1,5.99,CSGO,1798,2016-11-01,2017-05-01,8403,1,8403,Hershel.Maggio12,Oswald91@gmail.com,ru,Fern Durgan,m,1998-03-13,436 Madie Parkway,0,0:0:36088835,10038
1,1,5.99,CSGO,1799,2016-11-28,2016-12-28,2077,1,2077,Christina.Wisoky44,Frances_Heller91@gmail.com,en_BORK,Gladyce King,m,1969-05-10,4103 Vernice Fields,1,0:0:28706490,168
4,12,39.99,CSGO,1801,2017-07-08,2017-10-08,11872,4,11872,Madelynn.Nicolas65,Kevin68@hotmail.com,nep,Maritza Douglas,f,1963-06-16,01507 Dariana Burg,1,0:0:71311585,24901
13,1,9.99,premium,1802,2017-06-15,2018-06-15,8258,13,8258,Elisabeth35,Rusty39@hotmail.com,nep,Bill Robel,m,1995-04-15,411 Rutherford Union,0,0:0:92720921,15300
1,1,5.99,CSGO,1803,2017-10-10,2018-01-10,1518,1,1518,Jason_Simonis,Saul_Cormier65@gmail.com,en_GB,Aaliyah Kerluke,m,1992-03-12,057 Corwin Ford,0,0:0:75353093,1875
1,1,5.99,CSGO,1804,2018-11-21,2019-11-21,4904,1,4904,Heber40,Elnora.Cummerata37@gmail.com,en_US,Lula Raynor,m,1961-04-19,88148 Stanton Plains,1,1:1:79864775,15551
2,3,17.97,CSGO,1805,2016-05-23,2016-06-23,14325,2,14325,Else.Kutch,Johnnie48@yahoo.com,de,Rahul Gutkowski,m,1990-02-18,60891 Ali Squares,0,1:1:86853104,8496
4,12,39.99,CSGO,1806,2017-10-14,2017-11-14,16316,4,16316,Kiel_Fay,Kiera.Schuster51@hotmail.com,vi,Tyrel Mann,m,1989-05-10,672 Brant Skyway,0,0:0:96145617,14713
7,6,29.94,PUBG,1807,2018-02-21,2018-08-21,4873,7,4873,Malinda98,Betty_Bartoletti35@hotmail.com,en_CA,Sammie Stamm,f,1965-11-20,643 Jammie Ways,0,1:1:69841691,1869
1,1,5.99,CSGO,1808,2016-06-01,2016-07-01,3945,1,3945,Brenna_Ziemann,Gia_Mertz@hotmail.com,ge,Elnora Hahn,f,1961-11-15,32260 Farrell Circle,1,0:0:100206290,2393
3,6,29.94,CSGO,1809,2016-04-19,2016-05-19,6370,3,6370,Cheyenne90,Cortney48@gmail.com,de,Rebeka Aufderhar,f,1981-09-22,069 Berry Harbors,1,1:1:35451260,18606
4,12,39.99,CSGO,1810,2018-00-07,2018-01-07,13679,4,13679,Sydney.Baumbach56,Jules1@yahoo.com,en_IE,Dolores Barton,m,1973-02-07,3200 Aufderhar Curve,1,0:0:45574287,14511
7,6,29.94,PUBG,1811,2017-06-19,2017-12-19,2100,7,2100,Sylvester70,Thelma7@hotmail.com,en,Cleveland Haley,m,1986-04-22,0997 Coleman Streets,0,0:0:32751765,4555
13,1,9.99,premium,1812,2016-06-27,2016-12-27,14180,13,14180,Abbigail.Rutherford,Saul57@hotmail.com,sv,Francis Buckridge,f,1992-03-15,52604 Dario Lodge,0,0:0:87370655,11140
4,12,39.99,CSGO,1813,2018-05-07,2018-08-07,8568,4,8568,Max.Toy19,Francesco73@yahoo.com,en_CA,Octavia Kreiger,f,1984-10-19,099 Destini Mills,0,0:0:66706502,11078
1,1,5.99,CSGO,1814,2018-02-20,2018-05-20,8870,1,8870,Hester_Cronin,Jerod42@yahoo.com,it,Tre Little,m,1985-04-30,0959 Owen Mount,0,1:1:14115425,17638
13,1,9.99,premium,1815,2017-00-22,2017-12-22,9125,13,9125,Mellie.Watsica,Flavie.Feil@hotmail.com,pl,Ally Schinner,m,1962-04-20,83443 Schultz Station,1,0:0:100993846,5044
7,6,29.94,PUBG,1816,2016-01-15,2016-04-15,2630,7,2630,Rachael13,Margarita_Emmerich@hotmail.com,en_US,Alexzander Trantow,m,1991-04-29,8611 Lamont Glen,0,0:0:79915256,618
4,12,39.99,CSGO,1817,2016-04-24,2016-05-24,5506,4,5506,Nicholaus_Kuhn,Antonetta.Wuckert95@gmail.com,de_CH,Reagan Kuvalis,f,1972-01-26,56776 Kreiger Spur,1,1:1:83723117,11648
4,12,39.99,CSGO,1818,2016-10-17,2017-01-17,368,4,368,Lia_Kreiger,Fannie93@yahoo.com,uk,Carlie Crist,m,1996-03-02,23414 Volkman Islands,1,0:0:99584295,2083
10,3,17.97,D2,1819,2017-06-03,2017-09-03,4300,10,4300,Zelma45,Zakary_Homenick@hotmail.com,en_IE,Flossie Ratke,m,1984-08-02,54615 Michelle Park,0,0:0:82614745,3765
7,6,29.94,PUBG,1820,2016-11-25,2017-02-25,15039,7,15039,Damion.Langosh47,Quinn.McGlynn@yahoo.com,de_AT,Antonia Mayert,m,1970-07-22,499 Nolan Village,0,0:0:46191359,23900
1,1,5.99,CSGO,1821,2016-00-28,2016-03-28,11912,1,11912,Larue_Hand,Austyn91@yahoo.com,tr,Sonya Hayes,m,1988-09-13,64870 Shaun Highway,0,1:1:100100013,11072
4,12,39.99,CSGO,1822,2016-10-17,2016-11-17,925,4,925,Tyrese_Ledner,Electa.Jacobs@yahoo.com,en_au_ocker,Isaac Lang,m,1974-09-13,530 Ardith Ranch,1,1:1:29898839,1429
13,1,9.99,premium,1823,2016-08-05,2017-08-05,9329,13,9329,Francisca_Shanahan54,Gonzalo.Wisozk58@yahoo.com,nb_NO,Crystal Frami,f,1966-09-27,66059 Tanya Summit,0,0:0:13941916,5477
13,1,9.99,premium,1824,2016-08-20,2017-08-20,11579,13,11579,Brain.Hegmann91,Verna85@hotmail.com,en_au_ocker,Eleanora O'Kon,m,1983-09-04,84007 Emard Pike,0,1:1:95966569,12942
4,12,39.99,CSGO,1825,2016-04-00,2016-07-00,10472,4,10472,Keegan4,Oma_Satterfield62@gmail.com,en_US,Zula Brown,m,1968-05-10,8622 Keeling Route,1,0:0:75057016,21182
7,6,29.94,PUBG,1826,2016-03-11,2016-06-11,5884,7,5884,Jazmyn.Bashirian53,Axel80@yahoo.com,ge,Isobel Schumm,f,1963-01-05,6454 Rau Rest,1,0:0:108913966,7944
1,1,5.99,CSGO,1827,2017-08-21,2017-09-21,8001,1,8001,Brenna34,Anais89@hotmail.com,nb_NO,Julien Lindgren,f,1960-12-13,18806 Elva Center,0,1:1:89222780,11995
1,1,5.99,CSGO,1829,2018-01-01,2019-01-01,15474,1,15474,Sophie.Senger5,Lura_Wunsch@hotmail.com,de_AT,Rowland Vandervort,f,1987-01-05,8593 Stroman Islands,1,1:1:17136465,17174
1,1,5.99,CSGO,1830,2018-00-05,2018-12-05,8645,1,8645,Sigmund.Howell59,Marquis_Schulist58@gmail.com,nep,Shany Bailey,f,1981-07-28,697 April Path,1,0:0:36528397,6194
1,1,5.99,CSGO,1831,2018-10-28,2019-04-28,16932,1,16932,Odie63,Kristy.Russel90@yahoo.com,fr_CA,Magali Gibson,m,1977-03-19,782 Roob Tunnel,0,0:0:40719963,22779
1,1,5.99,CSGO,1832,2018-04-04,2018-07-04,8721,1,8721,Modesto_Brown86,Ramiro.Murray@yahoo.com,fa,Imelda Shanahan,f,1987-02-05,621 Lockman Ridges,0,0:0:16822174,10097
13,1,9.99,premium,1833,2016-11-25,2017-05-25,10199,13,10199,Mason_Batz,Rylan.Hauck@hotmail.com,en_AU,Ron White,m,1986-03-31,8727 Alysha Overpass,0,0:0:64937147,20678
10,3,17.97,D2,1834,2018-09-29,2018-12-29,11862,10,11862,Alvina0,Burdette.Hane17@hotmail.com,uk,Dameon Zieme,m,1970-12-22,17181 Pauline Wells,0,0:0:25882751,17700
1,1,5.99,CSGO,1835,2017-08-27,2017-09-27,4026,1,4026,Emilia.Keebler,Luciano29@hotmail.com,sv,Crystal Bechtelar,m,1995-11-15,08695 Kertzmann Fields,0,1:1:68931497,3384
13,1,9.99,premium,1837,2016-06-09,2017-06-09,6784,13,6784,Laisha_McKenzie3,Susan_Bernhard@hotmail.com,en_AU,Mose Bailey,m,1964-11-03,771 Kuphal Estates,0,1:1:79338242,5190
1,1,5.99,CSGO,1838,2016-03-20,2016-04-20,3832,1,3832,Abelardo_Dickens79,Lavon.Stamm77@yahoo.com,en_IE,Edward Lubowitz,f,1969-01-01,50204 Ezequiel Lock,1,1:1:23747267,3406
10,3,17.97,D2,1839,2016-01-22,2016-04-22,12063,10,12063,Patsy60,Fritz.Powlowski@gmail.com,de_AT,Kiarra Schroeder,f,1981-10-04,62978 Jedediah Passage,1,1:1:38169572,11425
1,1,5.99,CSGO,1840,2018-03-19,2018-04-19,6238,1,6238,Bria43,Bailey_Beahan78@hotmail.com,sk,Idella Wehner,f,1996-07-25,7008 Kiehn Hollow,0,1:1:93468941,8164
1,1,5.99,CSGO,1842,2017-01-24,2017-02-24,5827,1,5827,Amari_Kertzmann66,Davonte_Schuster@yahoo.com,zh_CN,Minnie Morar,m,1961-02-02,74674 Ratke Lodge,0,1:1:106841511,12620
13,1,9.99,premium,1843,2018-07-10,2019-01-10,9971,13,9971,Roderick_Vandervort95,Wilma_Daugherty21@gmail.com,en_US,Jude Goyette,m,1982-05-05,02114 Herman Dale,1,0:0:53496483,7419
1,1,5.99,CSGO,1844,2016-01-23,2016-04-23,12665,1,12665,Eusebio_Bahringer,Ariane_Rohan68@hotmail.com,de_CH,Kristina Casper,f,1986-02-08,3495 Johann Port,1,0:0:18077501,10868
1,1,5.99,CSGO,1845,2017-11-15,2018-11-15,5271,1,5271,Lemuel_Mraz,Jordyn.Fahey@yahoo.com,en_GB,Graham Schowalter,m,1996-06-05,8579 Greyson Freeway,1,0:0:11917562,14721
13,1,9.99,premium,1846,2017-07-14,2018-01-14,10583,13,10583,Macy.Jaskolski,Gianni83@gmail.com,en_GB,Veronica Hilll,m,1966-10-25,640 Reynold Forks,0,1:1:17134138,12089
10,3,17.97,D2,1847,2016-07-24,2016-10-24,12443,10,12443,Sienna.Cummings10,Tristin_Deckow52@yahoo.com,nep,Rhett Bergstrom,m,1989-12-20,5451 Fern Junctions,0,1:1:71222350,6166
1,1,5.99,CSGO,1848,2017-02-15,2017-03-15,7285,1,7285,Maurine_Waelchi11,Ines49@gmail.com,es,Catalina Swift,m,1965-07-16,82103 Schmeler Field,1,0:0:103254325,22234
1,1,5.99,CSGO,1849,2018-06-11,2018-12-11,2803,1,2803,Addie79,Salma_Hoeger@yahoo.com,uk,Dallas Gutkowski,f,1962-07-01,49152 Daisha Lodge,1,1:1:47508724,875
1,1,5.99,CSGO,1851,2016-04-18,2016-07-18,5645,1,5645,Rosie.Gottlieb,Gisselle_Wehner17@yahoo.com,ge,Ari Predovic,f,1962-01-09,185 Keeling Gateway,1,0:0:100465580,13417
2,3,17.97,CSGO,1853,2018-03-16,2018-04-16,5679,2,5679,Melba_Ledner,Abbigail_Jakubowski26@hotmail.com,en,Jacques Sawayn,f,1978-05-11,387 Diamond Freeway,0,1:1:65228904,7254
7,6,29.94,PUBG,1854,2016-01-18,2016-07-18,14786,7,14786,Jayde.Jast,Kenna90@hotmail.com,en_GB,Lauretta Mayert,f,1991-09-23,63289 Paris Place,0,0:0:94273633,12455
7,6,29.94,PUBG,1855,2017-05-16,2017-08-16,2053,7,2053,Edmond18,Callie_Rath55@hotmail.com,en_au_ocker,Jermey Denesik,m,1979-02-16,262 Schaefer Ways,1,0:0:17794904,1646
4,12,39.99,CSGO,1856,2016-01-04,2016-04-04,5926,4,5926,Marilou11,Roy13@yahoo.com,es_MX,Angela Kemmer,m,1981-03-01,545 Bridgette Brooks,1,0:0:70130141,18003
10,3,17.97,D2,1857,2016-08-19,2016-11-19,12403,10,12403,Allene88,Gardner69@hotmail.com,zh_TW,Justen Bayer,m,1998-03-16,07098 Larson Forest,1,0:0:51315962,8013
13,1,9.99,premium,1858,2016-09-10,2017-09-10,8776,13,8776,April_Lakin,Garry.Reilly6@yahoo.com,zh_CN,Rosalee Dicki,m,1984-08-21,25602 Lang Estate,0,0:0:45689673,18957
2,3,17.97,CSGO,1859,2017-05-17,2017-06-17,3860,2,3860,Jonatan_Orn33,Eve.Nader22@hotmail.com,en_AU,Emilio Prohaska,f,1989-07-31,42113 Hilll Walk,0,0:0:75099783,1968
1,1,5.99,CSGO,1860,2017-11-21,2018-05-21,6799,1,6799,Xzavier_Bogan,Jalen_Shanahan98@hotmail.com,en_US,Braxton Kiehn,m,1988-01-01,8053 Will Burgs,0,0:0:95076342,23077
13,1,9.99,premium,1861,2016-00-15,2016-12-15,4392,13,4392,Maurice_Hermann,Deangelo.Gleason@gmail.com,pt_BR,Alena Hamill,m,1978-09-23,1013 Elizabeth Shores,0,1:1:50630651,4749
13,1,9.99,premium,1862,2017-01-04,2018-01-04,10750,13,10750,Ray.Wisozk,Vincent_Hammes@yahoo.com,es,Bernard Glover,f,1988-02-15,2713 Wilderman Loaf,0,0:0:44926279,14517
2,3,17.97,CSGO,1863,2016-07-22,2016-08-22,5775,2,5775,Amelia.Terry19,Norberto_Lehner@gmail.com,en_CA,Mollie Hackett,f,1969-04-13,19465 Hermann Ramp,1,1:1:59226956,6584
4,12,39.99,CSGO,1865,2016-01-08,2016-04-08,14439,4,14439,Rosanna_Marvin86,Manuel3@yahoo.com,id_ID,Aletha Mohr,m,1965-09-12,047 Albina Island,1,1:1:51418039,5896
1,1,5.99,CSGO,1866,2016-09-10,2017-09-10,6644,1,6644,Thomas2,Elda_Rolfson@yahoo.com,pt_BR,Keon Littel,f,1964-06-04,0727 Tillman Rue,1,1:1:78813024,24392
4,12,39.99,CSGO,1867,2018-06-06,2018-09-06,6056,4,6056,Garrison_Morissette15,Kenyon_Champlin10@gmail.com,en_GB,Amina McCullough,f,1982-03-03,61996 Goodwin Throughway,0,1:1:87995521,5599
1,1,5.99,CSGO,1868,2018-03-08,2018-09-08,5957,1,5957,Anabelle26,Jeremy70@gmail.com,cz,Meagan Lehner,m,1998-09-29,114 Crooks Shoal,0,1:1:57477150,15319
1,1,5.99,CSGO,1869,2017-09-19,2017-12-19,9280,1,9280,Sammy48,Destiney96@gmail.com,az,Horace Gottlieb,f,1974-06-24,018 Maurice Coves,0,1:1:27728793,15678
10,3,17.97,D2,1870,2018-10-23,2019-01-23,15199,10,15199,Gwen.Dickens70,Sierra.Beier84@hotmail.com,zh_CN,Anna Howe,f,1986-07-23,20834 Lyla Mount,0,0:0:109627229,10485
13,1,9.99,premium,1871,0000-00-00,2018-08-29,12490,13,12490,Taurean_Schaefer,Dorris58@gmail.com,en_US,Hattie Ledner,m,1966-10-21,2223 Lazaro Locks,0,0:0:31355757,16860
3,6,29.94,CSGO,1872,2018-06-28,2018-07-28,6223,3,6223,Jarret.Gutkowski,Taya60@yahoo.com,fa,Corene Lind,m,1997-12-14,8087 Feil Hollow,1,1:1:52811705,4795
10,3,17.97,D2,1873,2017-04-11,2017-07-11,10320,10,10320,Bette_Legros46,Cordia_Upton76@gmail.com,fr,Elisha Effertz,m,1994-01-21,92577 Gusikowski Meadow,0,1:1:52994691,15693
1,1,5.99,CSGO,1875,2018-11-27,2019-02-27,5063,1,5063,Bernadette19,Gregg.Corkery@yahoo.com,en_GB,Jamey Gusikowski,m,1964-02-24,2291 Lee Heights,1,0:0:65650340,23924
4,12,39.99,CSGO,1876,2016-02-20,2016-05-20,13211,4,13211,Lexie.Rowe16,Israel36@yahoo.com,de_AT,Georgianna Langosh,m,1971-04-03,824 Alvis Key,0,0:0:67787869,12198
7,6,29.94,PUBG,1877,2017-01-04,2017-07-04,4905,7,4905,Felicia18,Trent.Schowalter@hotmail.com,cz,Colt Feeney,f,1981-12-20,5487 Richmond View,1,1:1:61813423,7019
1,1,5.99,CSGO,1880,2017-09-14,2018-09-14,16885,1,16885,Lorenza_Pollich,Reta_Wuckert@hotmail.com,de_CH,Cicero Mueller,m,1999-09-01,751 Maggio Stream,1,1:1:51219718,7585
13,1,9.99,premium,1883,2016-01-03,2016-07-03,12510,13,12510,Savanna.Vandervort,Guy_Stokes27@gmail.com,en_BORK,Reta Schinner,f,1969-05-20,62918 Cummings Way,0,0:0:71557289,24585
1,1,5.99,CSGO,1884,2016-10-09,2017-10-09,897,1,897,Lawrence_Spinka69,Cydney.Bins@gmail.com,en_IE,Ila White,f,1996-04-16,66620 Gerald Highway,0,1:1:10632322,1665
2,3,17.97,CSGO,1885,2016-06-12,2016-07-12,1187,2,1187,Kailee65,Gustave_Quitzon98@yahoo.com,pl,Vincent Runolfsson,f,1981-03-10,110 Loma Land,1,1:1:22446393,2561
1,1,5.99,CSGO,1886,2016-11-27,2017-02-27,9750,1,9750,Josue98,Dorothea68@gmail.com,de,Marley Hand,f,1984-02-29,8728 Johathan Spur,0,1:1:78076124,16832
7,6,29.94,PUBG,1888,2016-11-03,2017-05-03,4880,7,4880,Kathleen.Crooks92,Forest43@gmail.com,en_GB,Dejah Schmitt,m,1994-09-02,05346 McKenzie Expressway,1,1:1:12664556,366
4,12,39.99,CSGO,1889,2016-03-10,2016-04-10,10830,4,10830,Koby_Wisoky,Alexandra.Gulgowski@hotmail.com,sv,Trenton Grady,f,1995-10-15,098 Toy Passage,0,0:0:31480698,23788
1,1,5.99,CSGO,1890,2017-05-28,2017-11-28,13902,1,13902,Cecile_Carroll72,Brandt40@hotmail.com,nb_NO,Norberto Kerluke,m,1999-02-17,16821 Abshire Junction,1,1:1:39816492,17326
7,6,29.94,PUBG,1891,2016-00-18,2016-06-18,5216,7,5216,Braden_Weimann,Baron_Howell@yahoo.com,fr_CA,Giovani Hahn,m,1983-01-04,31781 Prohaska Mission,1,0:0:76409697,6373
1,1,5.99,CSGO,1892,2018-00-20,2018-12-20,10122,1,10122,Jevon.Farrell16,Joel89@yahoo.com,en_BORK,Hildegard Denesik,f,1965-03-22,0089 Schuppe Wall,0,1:1:108409619,22042
4,12,39.99,CSGO,1893,2017-08-12,2017-11-12,10258,4,10258,Alexandra98,Kaylee_Gleason@hotmail.com,nl,Margret Lockman,m,1980-04-01,83382 Ankunding Fields,0,0:0:17563437,11767
1,1,5.99,CSGO,1894,2016-09-15,2017-09-15,4161,1,4161,Rhianna29,Werner.Heaney86@gmail.com,en_CA,Luciano Blanda,m,1980-09-07,515 Hagenes Pass,1,1:1:15402110,2446
2,3,17.97,CSGO,1895,2017-11-13,2017-12-13,11686,2,11686,Mason91,Earlene_Goodwin@gmail.com,cz,Percy Boyer,m,1997-06-15,2633 Kellie Fall,1,0:0:13901555,10478
7,6,29.94,PUBG,1896,2016-07-01,2016-10-01,11167,7,11167,Stephany_Schamberger10,Donnie34@gmail.com,es,Naomie Heathcote,m,1995-05-09,139 Cormier Heights,0,0:0:64646338,17795
1,1,5.99,CSGO,1897,2016-05-04,2016-11-04,13626,1,13626,Irma.Larkin,Albina_Roob25@gmail.com,de,Jeramie Rau,f,1996-07-30,118 Karlie Mission,1,0:0:60731384,15474
3,6,29.94,CSGO,1898,2018-11-05,2018-12-05,15461,3,15461,Ressie.Deckow,Tia_Champlin@hotmail.com,uk,Everett Buckridge,m,1988-08-02,06660 Ernestina Ridge,1,1:1:97153289,13600
1,1,5.99,CSGO,1899,2017-08-20,2018-02-20,7963,1,7963,Jamison45,Tremaine.Beahan@yahoo.com,de_CH,Cameron Hodkiewicz,f,1970-01-05,714 Rice Flat,1,1:1:104598995,13598
7,6,29.94,PUBG,1900,2016-00-22,2016-06-22,13529,7,13529,Lilliana.Schaefer,Elissa_Kerluke86@hotmail.com,de_CH,Isabel Kihn,m,1968-08-17,5238 Koch Cliff,1,0:0:47537534,8133
1,1,5.99,CSGO,1901,2018-07-13,2019-07-13,4114,1,4114,Damion90,Karli.Mohr66@gmail.com,pt_BR,Aleen Hansen,m,1974-01-29,71393 Darien Forest,0,1:1:32681823,1618
7,6,29.94,PUBG,1902,2018-01-26,2018-07-26,11923,7,11923,Reilly.Jast21,Edmund50@hotmail.com,nl,Matt Batz,m,1965-08-21,5594 Ward Crescent,0,0:0:89202056,5782
3,6,29.94,CSGO,1903,2018-03-05,2018-04-05,13830,3,13830,Pauline.Glover,Ari.Bayer@gmail.com,en_US,Austin Rice,f,1974-08-24,821 Margarett Roads,1,1:1:77222303,22775
1,1,5.99,CSGO,1904,2016-00-25,2016-12-25,2814,1,2814,Jasen_Hodkiewicz75,Stanton_Bayer18@gmail.com,nep,Preston Orn,f,1970-08-02,6621 Ezequiel Drives,1,0:0:34109591,1549
4,12,39.99,CSGO,1905,2016-09-26,2016-12-26,1976,4,1976,Buddy84,Zoey_Halvorson85@hotmail.com,it,Eddie Heidenreich,m,1977-04-17,16600 Waters Station,1,1:1:88351646,4223
7,6,29.94,PUBG,1906,2018-08-12,2018-11-12,3385,7,3385,Arlie.Zemlak,Tamara67@yahoo.com,nb_NO,Elmer Kunze,f,1992-03-30,89672 Johns Bypass,1,0:0:72645714,826
2,3,17.97,CSGO,1907,2016-10-11,2016-11-11,6240,2,6240,Travis_Kessler,Kailey.Dicki@gmail.com,ja,Camylle Hilll,m,1970-12-19,15421 Vickie Groves,1,0:0:23320713,22521
1,1,5.99,CSGO,1908,2018-09-20,2018-12-20,7771,1,7771,Rafaela.Prohaska,Jamir21@yahoo.com,nep,Landen Aufderhar,m,1974-05-11,0106 Gutmann Greens,0,1:1:88411046,5717
13,1,9.99,premium,1909,2017-09-03,2018-03-03,7615,13,7615,Tad.Frami45,Stevie_Kuhn4@yahoo.com,nep,Carroll Jacobs,m,1976-07-31,8202 Malvina Junctions,1,1:1:40014394,10020
3,6,29.94,CSGO,1910,2017-04-05,2017-05-05,4037,3,4037,Weldon_Wintheiser,Torrey_Monahan@hotmail.com,sk,Lenna Tremblay,m,1982-02-01,7450 Katherine Stravenue,1,1:1:19844310,1900
13,1,9.99,premium,1911,2017-07-29,2018-07-29,11779,13,11779,Westley43,Dudley69@hotmail.com,ge,Magali Gleichner,f,1992-12-17,11427 Evalyn Dale,1,1:1:12955325,10550
